lat,lon,Fatalities
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,36.55,0
9.0833,7.5333,0
9.0833,36.55,18
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,7.5333,1
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,36.55,0
9.0833,7.5333,0
9.0833,36.55,0
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,6.0167,0
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,36.55,0
9.0833,36.55,0
9.0833,7.5333,0
9.0833,36.55,0
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,36.55,0
9.0833,7.5333,18
9.0833,36.55,2
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,36.55,0
9.0833,36.55,0
9.0833,36.55,1
9.0833,7.5333,0
9.0833,36.55,0
9.0833,36.55,0
9.0833,7.5333,0
9.0833,35.8333,0
9.0833,35.8333,1
9.0833,7.5333,0
9.0833,7.5333,1
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,36.55,0
9.0833,7.5333,0
9.0833,36.55,0
9.0833,36.55,2
9.0833,36.55,0
9.0833,36.55,0
9.0833,36.55,0
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,7.5333,0
9.0833,36.55,1
9.0833,36.55,0
9.0833,36.55,0
9.0833,36.55,0
9.0833,36.55,0
9.0833,7.5333,0
9.0833,36.55,0
9.0833,36.55,0
9.0833,36.55,0
9.0833,36.55,0
9.0833,7.5333,0
9.0833,7.5333,3
9.0833,6.0167,5
9.0833,7.5333,0
9.0833,36.55,1
9.0833,7.5333,0
9.0833,36.8333,0
9.0833,36.55,1
9.0833,36.55,0
9.0833,36.8333,0
9.08333,40.8667,0
9.08333,41.1667,0
9.08333,41.1667,5
9.08333,41.1667,5
9.08333,41.1667,4
9.08333,40.8667,0
9.08333,41.1667,0
9.08333,40.8667,0
9.08333,40.8667,0
9.08333,40.8667,0
9.08333,41.1667,0
9.08333,41.1667,0
9.08333,41.1667,1
9.08333,41.1667,0
9.08333,38.9167,10
9.08333,41.75,0
9.08333,41.75,0
9.08333,40.8667,0
9.08333,41.75,0
9.08333,40.8667,0
9.08333,40.8667,0
9.08333,41.1667,1
9.08333,40.8667,0
9.08333,40.8667,0
9.08333,41.1667,0
9.08333,40.8667,0
9.08333,40.8667,0
9.08333,41.1667,1
9.08333,41.1667,8
9.0834,47.4298,0
9.0855,28.4353,7
9.0855,28.4353,0
9.0889,50.4347,0
9.1,37.25,0
9.1,37.25,55
9.1,37.25,3
9.1,37.25,0
9.1,35.4,0
9.1,35.4,0
9.10756,40.5342,0
9.11453,41.6335,0
9.11453,41.6335,0
9.11453,41.6335,1
9.11453,41.6335,6
9.11453,41.6335,1
9.11453,41.6335,6
9.11453,41.6335,1
9.11453,41.6335,0
9.11459,42.0852,2
9.11667,36.3833,12
9.117,37.55,0
9.12,29.91,9
9.1281,7.0611,0
9.1281,7.0611,1
9.131,29.3825,11
9.1317,26.9767,0
9.1317,26.9767,0
9.1317,26.9767,0
9.13306,41.8389,0
9.13306,41.8389,2
9.13306,42.0783,1
9.13306,41.8389,1
9.13306,41.8389,0
9.13306,41.8389,0
9.13306,41.8389,3
9.13306,41.8389,0
9.13306,41.8389,2
9.13306,41.8389,1
9.13306,41.8389,1
9.13306,41.8389,0
9.13306,41.8389,0
9.13333,37.05,0
9.13333,37.05,1
9.13333,37.05,0
9.13333,37.05,0
9.14,18.39,0
9.1413,7.3526,0
9.1413,7.3526,0
9.143,49.183,0
9.1494,48.4208,0
9.1494,48.4208,0
9.15,39.0333,0
9.15,39.0333,0
9.15,39.0333,0
9.15,36.5167,1
9.15,39.0333,5
9.15,38.4,1
9.15,36.5167,4
9.15,36.5167,3
9.15,37.7833,1
9.152,28.0252,8
9.1543,47.5751,2
9.1549,47.4776,0
9.1549,47.4776,0
9.15801,41.4499,0
9.15801,41.4499,1
9.15801,41.4499,0
9.16083,41.3348,0
9.16083,41.3348,0
9.16083,41.3348,0
9.16667,35.4667,0
9.16667,35.4667,0
9.16667,35.4667,0
9.16667,35.4667,0
9.16667,35.4667,0
9.16667,35.4667,0
9.16667,35.4667,0
9.1667,35.8333,0
9.1667,35.8333,0
9.1667,35.8333,1
9.1667,35.8333,1
9.1667,35.8333,1
9.1667,35.8333,0
9.1667,35.8333,0
9.1667,35.8333,1
9.1667,35.8333,1
9.1667,35.8333,1
9.1758,7.1808,2
9.1758,7.1808,0
9.1758,7.1808,0
9.17605,38.0735,0
9.1833,29.3667,0
9.18333,38.75,0
9.18333,38.3333,0
9.18333,38.3333,0
9.18333,38.75,0
9.18333,38.75,0
9.18333,38.3333,0
9.18333,38.75,0
9.18333,38.3333,0
9.18333,38.3333,1
9.18333,38.75,0
9.2,12.4833,0
9.2,12.4833,0
9.2,12.4833,0
9.2,12.4833,0
9.2117,44.165,0
9.21667,41.1,0
9.21667,41.1,1
9.21667,41.1,4
9.21667,41.1,0
9.21667,41.1,0
9.21667,38.2,0
9.21667,41.1,0
9.21667,41.1,0
9.21667,41.1,0
9.21667,41.1,1
9.21667,41.1,2
9.21667,41.1,0
9.21667,41.1,0
9.2167,42.3333,1
9.2167,42.3333,1
9.2167,26.8535,0
9.2167,26.8535,0
9.2167,42.3333,0
9.2167,42.3333,6
9.2167,42.3333,0
9.2167,42.3333,0
9.2167,42.3333,1
9.2167,42.3333,2
9.2167,42.3333,0
9.2167,26.8535,0
9.2167,26.8535,0
9.2167,42.3333,1
9.2167,42.3333,0
9.2167,42.3333,1
9.2167,42.3333,0
9.2167,42.3333,0
9.2167,42.3333,3
9.2167,42.3333,0
9.2167,42.3333,1
9.22,29.17,0
9.22,29.17,0
9.22,29.17,10
9.22,27.56,6
9.2215,49.1223,8
9.22222,41.6894,0
9.22222,41.6894,0
9.22222,41.6894,0
9.22222,41.6894,0
9.22556,42.3322,0
9.23222,41.8231,0
9.2333,8.5167,19
9.2333,40.75,0
9.2333,40.75,0
9.2333,40.75,0
9.23333,35.9167,1
9.23505,40.7548,0
9.23505,40.7548,0
9.23505,40.7548,0
9.23505,40.7548,0
9.23505,40.7548,0
9.23505,40.7548,2
9.23505,40.7548,5
9.23505,40.7548,0
9.23505,40.7548,0
9.237,29.7803,4
9.2376,27.0597,1
9.25,8.45,0
9.25,8.45,2
9.25,8.45,1
9.25,38.4167,0
9.25,38.4167,0
9.25,38.4167,1
9.2525,29.7883,0
9.2525,29.7883,2
9.2525,29.7883,5
9.2525,29.7883,5
9.2525,29.7883,0
9.2525,29.7883,0
9.2525,29.7883,0
9.2525,29.7883,1
9.2525,29.7883,1
9.2525,29.7883,1
9.2525,29.7883,0
9.2525,29.7883,2
9.2525,29.7883,1
9.26222,41.8606,0
9.26222,41.8606,0
9.26222,41.8606,0
9.26667,38.0833,0
9.26667,34.5333,1
9.26667,34.5333,5
9.26667,34.5333,2
9.26667,34.5333,2
9.27765,40.5725,2
9.27765,40.5725,0
9.27765,40.5725,0
9.27765,40.5725,0
9.27765,40.5725,0
9.27765,40.5725,0
9.27765,40.5725,1
9.27765,40.5725,2
9.27765,40.5725,0
9.27765,40.5725,0
9.27765,40.5725,0
9.27765,40.5725,0
9.2833,12.4667,20
9.28333,41.0833,4
9.28333,41.0833,0
9.28333,41.0833,0
9.28333,41.0833,0
9.28333,41.0833,1
9.3,9,4
9.3,9,0
9.3,9,1
9.3,11.0167,5
9.3,11.0167,5
9.3,38.6333,0
9.3,38.6333,0
9.3,35.2333,1
9.3,35.2333,2
9.3067,29.7833,5
9.3067,29.7833,5
9.3067,29.7833,0
9.3067,29.7833,0
9.3067,29.7833,1
9.31168,41.443,1
9.31168,41.443,0
9.31168,41.443,0
9.31168,41.443,0
9.31168,41.443,0
9.31168,41.443,0
9.31168,41.443,0
9.31168,41.443,0
9.31168,41.443,0
9.31168,41.443,0
9.31168,41.443,0
9.31168,41.443,0
9.31168,41.443,0
9.31168,41.443,0
9.31168,41.443,0
9.31168,41.443,0
9.31168,41.443,0
9.31168,41.443,0
9.31472,41.6428,0
9.31667,38.3833,0
9.31667,37.4,1
9.3167,42.1167,1
9.3167,8.45,19
9.3218,13.3954,1
9.3218,13.3954,0
9.3218,13.3954,3
9.32936,39.2934,0
9.32936,39.2934,0
9.32936,39.2934,0
9.3333,38.1667,0
9.3333,9.45,1
9.33333,41.8833,1
9.3354,41.2857,0
9.35,42.4,1
9.35,42.8,1
9.35,42.4,2
9.35,42.8,0
9.35,42.8,0
9.35,35.7167,0
9.3503,28.5797,1
9.3503,28.5797,2
9.3525,28.5814,2
9.3552,32.7203,0
9.35773,42.0458,0
9.35773,42.0458,0
9.35773,42.0458,1
9.35773,42.0458,0
9.35773,42.0458,13
9.35773,42.0458,9
9.35773,42.0458,0
9.35773,42.0458,6
9.35773,42.0458,0
9.35773,42.0458,0
9.35773,42.0458,0
9.35773,42.0458,7
9.35773,42.0458,1
9.35773,42.0458,0
9.35773,42.0458,0
9.35773,42.0458,0
9.35773,42.0458,0
9.35891,42.0094,5
9.3667,41.1667,0
9.3667,12.55,6
9.3667,41.1667,0
9.3667,41.1667,0
9.3667,41.1667,0
9.3667,12.55,19
9.3667,12.55,1
9.3704,31.5477,10
9.3713,9.6192,0
9.3713,9.6192,0
9.3713,9.6192,0
9.3713,9.6192,2
9.37684,41.3774,0
9.37684,41.3774,3
9.37684,41.3774,0
9.38333,41.4667,0
9.38333,38.0167,0
9.38333,41.4667,3
9.38333,41.4667,0
9.38333,38.0167,0
9.38333,38.0167,0
9.38333,41.4667,0
9.3888,8.5778,2
9.38917,43.0611,10
9.3932,43.5225,0
9.3984,12.3644,1
9.4,41.2333,0
9.4014,41.56,0
9.4014,41.56,1
9.4014,41.56,0
9.4055,49.588,2
9.407,45.0636,0
9.4103,8.3614,1
9.4103,8.3614,2
9.4167,39.6167,1
9.4167,39.6167,1
9.4167,39.6167,2
9.4167,39.6167,2
9.4167,39.6167,2
9.4167,39.6167,2
9.4167,39.6167,2
9.4167,39.6167,2
9.4167,12.2333,8
9.42021,42.117,1
9.42397,42.0364,0
9.42397,42.0364,0
9.42397,42.0364,0
9.42397,42.0364,0
9.42397,42.0364,6
9.42397,42.0364,0
9.42397,42.0364,0
9.42397,42.0364,4
9.42397,42.0364,0
9.42397,42.0364,0
9.42397,42.0364,0
9.42397,42.0364,0
9.42397,42.0364,0
9.42397,42.0364,0
9.42397,42.0364,0
9.42397,42.0364,0
9.42397,42.0364,1
9.42397,42.0364,1
9.42397,42.0364,0
9.42397,42.0364,3
9.42397,42.0364,0
9.42972,42.4714,1
9.4333,8.35,0
9.4333,8.35,29
9.4333,8.35,14
9.4333,8.35,6
9.4333,8.35,11
9.4333,6.6333,4
9.43333,42.1186,1
9.43333,42.1186,0
9.43333,38.8,0
9.4375,41.7781,0
9.4375,41.7781,0
9.4375,41.7781,3
9.45,8,0
9.45,12.35,8
9.45,37.45,0
9.45,37.45,0
9.45,37.45,0
9.45,37.45,0
9.45,37.45,0
9.45,37.45,0
9.455,41.8664,1
9.455,41.8664,2
9.45694,41.9114,1
9.466,46.186,0
9.4667,8.3833,0
9.4667,8.3833,0
9.4667,8.3833,0
9.4667,12.15,10
9.4667,12.15,10
9.467,41.917,1
9.4711,46.6284,0
9.4883,46.8674,0
9.4969,31.6158,10
9.5,29.5,1
9.5,37.8333,0
9.5,35.5,0
9.5,35.5,1
9.5,35.5,1
9.5,35.5,0
9.5,35.5,0
9.5,35.5,0
9.5,8.5333,2
9.50292,39.2081,0
9.50292,39.2081,2
9.5069,49.0861,1
9.5069,49.0861,0
9.5069,49.0861,1
9.5069,49.0861,2
9.5069,49.0861,0
9.5069,49.0861,0
9.5069,49.0861,1
9.5069,49.0861,1
9.5069,49.0861,3
9.5069,49.0861,0
9.5069,49.0861,0
9.5069,49.0861,0
9.5069,49.0861,1
9.5069,49.0861,1
9.5069,49.0861,0
9.5069,49.0861,0
9.50762,42.6068,2
9.5167,9.1,0
9.5167,8.4,4
9.52083,42.0072,2
9.5221,45.5336,0
9.5221,45.5336,0
9.5221,45.5336,1
9.5221,45.5336,0
9.5221,45.5336,0
9.5221,45.5336,0
9.5221,45.5336,0
9.5221,45.5336,0
9.5221,45.5336,0
9.5221,45.5336,0
9.5221,45.5336,1
9.5221,45.5336,1
9.5221,45.5336,0
9.5221,45.5336,0
9.5221,45.5336,1
9.5221,45.5336,0
9.5333,37.5,0
9.5333,37.5,0
9.5333,37.5,0
9.5333,37.5,0
9.53333,35.2333,0
9.53333,38.8833,0
9.53333,38.1667,0
9.5409,31.6521,1
9.5409,31.6521,0
9.5409,31.6521,10
9.5409,31.6521,0
9.5409,31.6521,0
9.5409,31.6521,0
9.5409,31.6521,0
9.5409,31.6521,0
9.5409,31.6521,9
9.5409,31.6521,10
9.5409,31.6521,10
9.5409,31.6521,0
9.5409,31.6521,0
9.5409,31.6521,6
9.541,8.6467,3
9.5474,31.6172,10
9.5474,31.6172,1
9.5598,44.0668,0
9.5598,44.0668,0
9.5598,44.0668,0
9.5598,44.0668,1
9.5598,44.0668,0
9.5598,44.0668,0
9.5598,44.0668,0
9.5598,44.0668,0
9.5598,44.0668,0
9.5598,44.0668,0
9.5598,44.0668,0
9.5598,44.0668,0
9.5598,44.0668,0
9.5598,44.0668,0
9.5598,44.0668,0
9.5598,44.0668,0
9.5598,44.0668,0
9.5598,44.0668,0
9.5598,44.0668,0
9.5598,44.0668,0
9.5598,44.0668,0
9.5598,44.0668,0
9.5598,44.0668,0
9.5598,44.0668,0
9.5598,44.0668,0
9.5598,44.0668,0
9.5598,44.0668,0
9.5598,44.0668,0
9.5667,38.0333,0
9.5667,37.1,0
9.5667,37.1,0
9.5667,38.0333,1
9.5667,37.1,1
9.5667,37.1,0
9.56833,37.3668,0
9.56833,37.3668,0
9.56833,37.3668,0
9.5833,8.3,6
9.5833,8.3,5
9.5833,8.3,0
9.5833,8.3,0
9.5833,41.8667,0
9.5833,41.8667,0
9.5833,41.8667,0
9.5833,41.8667,1
9.5833,41.8667,0
9.5833,41.8667,0
9.5833,41.8667,0
9.5833,41.8667,0
9.5833,41.8667,0
9.5833,41.8667,0
9.5833,41.8667,0
9.5833,41.8667,0
9.5833,41.8667,0
9.5952,28.4349,1
9.5952,28.4349,1
9.5952,28.4349,21
9.5952,28.4349,22
9.5952,28.4349,0
9.5952,28.4349,1
9.5952,28.4349,1
9.5952,28.4349,1
9.5952,28.4349,0
9.5952,28.4349,0
9.59639,43.3331,0
9.59762,37.8433,0
9.59762,37.8433,0
9.5997,43.335,0
9.5997,43.335,0
9.60009,39.1334,11
9.60009,39.1334,0
9.6078,8.3904,5
9.6139,6.5569,0
9.6139,6.5569,0
9.61667,35.3167,0
9.6206,49.1731,0
9.63333,38.65,2
9.6447,14.2151,0
9.6454,49.8251,0
9.649,31.3367,0
9.649,31.3367,0
9.65,38.85,0
9.66667,38.8833,7
9.6667,35.25,0
9.6681,8.4583,43
9.674,43.476,0
9.6825,6.4683,18
9.6825,6.4683,4
9.6825,6.4683,4
9.6833,39.5333,0
9.6864,28.4558,1
9.68806,41.8447,4
9.7,37.1,0
9.7007,43.6249,0
9.7333,43.6333,0
9.7333,43.6333,0
9.7333,43.6333,0
9.7333,43.6333,0
9.748,48.8199,0
9.7531,48.3097,0
9.7531,48.3097,0
9.7531,48.3097,1
9.7531,48.3097,0
9.7531,48.3097,0
9.7567,47.5277,7
9.7567,47.5277,0
9.7794,43.3445,0
9.7794,43.3445,0
9.7807,49.7301,1
9.78333,38.55,0
9.78333,38.55,0
9.78333,38.55,0
9.794,8.864,1
9.8,35.1,0
9.8,35.1,1
9.8,35.1,0
9.8,35.1,0
9.8,35.1,0
9.8,38.4,0
9.8109,44.2751,0
9.81667,37.05,0
9.81667,37.05,0
9.81667,37.05,0
9.81667,38.4167,0
9.8238,24.8543,1
9.8238,24.8543,1
9.8499,48.5415,5
9.8647,11.2253,0
9.8647,11.2253,1
9.86667,38.45,0
9.8667,38.45,0
9.8667,38.45,0
9.8689,47.1447,0
9.8693,34.1865,0
9.8693,34.1865,2
9.8693,34.1865,0
9.87,33.65,2
9.87,33.65,4
9.8833,36.55,0
9.88333,36.6167,0
9.88333,36.6167,1
9.88333,36.6167,1
9.88333,37.05,0
9.8861,49.9569,2
9.8924,45.1853,0
9.9148,43.172,0
9.91667,38.1667,0
9.91667,38.5167,0
9.9167,36.2667,1
9.9167,36.2667,0
9.9167,36.2667,1
9.9167,36.2667,2
9.9167,36.2667,0
9.9167,36.2667,0
9.9167,36.2667,1
9.9167,36.2667,1
9.9167,36.2667,1
9.92226,38.3418,0
9.9281,47.9419,1
9.9285,8.8921,0
9.9285,8.8921,0
9.9285,8.8921,0
9.9285,8.8921,0
9.9285,8.8921,0
9.9285,8.8921,0
9.9285,8.8921,0
9.9285,8.8921,0
9.9285,8.8921,0
9.9285,8.8921,0
9.9293,47.2173,0
9.9293,47.2173,1
9.9293,47.2173,2
9.9293,47.2173,3
9.9293,47.2173,1
9.9293,47.2173,0
9.9293,47.2173,0
9.9293,47.2173,0
9.9293,47.2173,0
9.9333,45.1833,0
9.9333,45.1833,0
9.9333,45.1833,0
9.9387,43.1839,0
9.9387,43.1839,0
9.9387,43.1839,0
9.9387,43.1839,0
9.9387,43.1839,0
9.9387,43.1839,0
9.9387,43.1839,0
9.9387,43.1839,1
9.9387,43.1839,0
9.9387,43.1839,0
9.9387,43.1839,0
9.9387,43.1839,0
9.9387,43.1839,0
9.9387,43.1839,0
9.9387,43.1839,0
9.9387,43.1839,0
9.9453,33.8094,0
9.9453,33.8094,11
9.9453,33.8094,0
9.95,36.8667,0
9.95,36.8667,0
9.9518,49.0549,1
9.9553,34.0693,0
9.96,33.73,0
9.96,33.73,10
9.96,33.73,11
9.96,33.73,11
9.96,33.73,1
9.96,33.73,1
9.96,33.73,12
9.96,33.73,9
9.96,33.73,0
9.96,33.73,1
9.96,33.73,0
9.96,33.73,0
9.96,33.73,0
9.96,33.73,0
9.96,33.73,0
9.9707,46.7011,0
9.9833,36.9667,0
9.98333,36.9667,0
9.98333,36.9667,0
9.98333,36.9667,0
9.98333,36.9667,0
9.98333,36.9667,0
9.98333,36.9667,0
10.0167,38.45,0
10.0489,48.8924,1
10.0489,48.8924,2
10.0545,9.0604,0
10.0672,33.9429,3
10.0713,47.5691,0
10.0906,43.0089,0
10.1042,30.0903,0
10.1146,45.2703,1
10.15,36.7167,0
10.1614,12.7399,7
10.1614,12.7399,10
10.1869,47.5498,1
10.2086,11.3859,0
10.2255,48.3099,0
10.2281,50.7895,0
10.2344,34.0264,0
10.2344,34.0264,0
10.2366,34.0172,0
10.2366,34.0172,0
10.25,38.7,0
10.25,38.7333,0
10.2538,34.117,0
10.2677,49.0628,0
10.2677,49.0628,2
10.2691,7.1085,15
10.2691,7.1085,2
10.2691,7.1085,0
10.2818,50.2301,1
10.2818,50.2301,0
10.2818,50.2301,0
10.2824,-4.9165,0
10.2897,11.1673,1
10.2897,11.1673,0
10.2897,11.1673,0
10.2897,11.1673,0
10.2897,11.1673,1
10.2993,-3.5297,0
10.3,34.1263,0
10.3,34.1263,0
10.3006,34.2069,0
10.3006,34.2069,5
10.3006,34.2069,1
10.3006,34.2069,0
10.3006,34.2069,0
10.3006,34.2069,0
10.3006,34.2069,0
10.3006,34.2069,10
10.3006,34.2069,10
10.3006,34.2069,10
10.3006,34.2069,0
10.3006,34.2069,0
10.3032,34.2558,0
10.3032,34.2558,0
10.3069,39.9885,0
10.3069,39.9885,0
10.3069,39.9885,4
10.311,8.545,3
10.3134,9.8433,0
10.3134,9.8433,0
10.3134,9.8433,0
10.3134,9.8433,0
10.3134,9.8433,0
10.3134,9.8433,0
10.3134,9.8433,0
10.3167,-6.0667,0
10.3254,42.8374,0
10.3254,42.8374,0
10.3317,34.2144,0
10.35,37.7333,0
10.35,37.7333,0
10.35,37.7333,0
10.35,37.7333,1
10.3604,30.6896,0
10.3667,31.5167,31
10.41,6.3985,0
10.41,6.3985,4
10.416,51.26,0
10.4167,7.3333,1
10.4298,28.0078,3
10.4298,28.0078,0
10.4298,28.0078,2
10.4298,28.0078,1
10.4396,45.0143,0
10.4396,45.0143,0
10.4396,45.0143,0
10.4396,45.0143,0
10.4396,45.0143,0
10.4396,45.0143,0
10.4396,45.0143,0
10.4396,45.0143,1
10.4396,45.0143,0
10.4396,45.0143,0
10.4495,32.2085,0
10.4547,7.4129,0
10.4591,13.7533,9
10.4667,34.2931,0
10.471,11.3117,1
10.4751,7.4196,0
10.4822,33.9042,0
10.4822,33.9042,0
10.4822,33.9042,0
10.4832,24.9832,16
10.4832,24.9832,0
10.4832,24.9832,8
10.4832,24.9832,1
10.4832,24.9832,7
10.4832,24.9832,5
10.4843,7.4614,0
10.4843,7.4614,1
10.503,11.8433,0
10.5067,29.96,0
10.5122,7.4124,2
10.5222,7.4383,0
10.5222,7.4383,0
10.5222,49.9534,0
10.5222,7.4383,0
10.5222,7.4383,0
10.5222,7.4383,0
10.5222,7.4383,0
10.5222,7.4383,0
10.5222,7.4383,0
10.5222,7.4383,0
10.5222,7.4383,0
10.5222,7.4383,0
10.5222,7.4383,0
10.5222,7.4383,0
10.5222,7.4383,0
10.5222,7.4383,0
10.5222,7.4383,0
10.5296,44.1314,0
10.5299,7.3792,0
10.5333,-3.2333,0
10.55,37.4833,0
10.559,34.2895,2
10.5625,50.424,1
10.5665,49.0609,10
10.5665,49.0609,0
10.5789,33.9164,0
10.5833,34.3,1
10.5909,14.3159,0
10.5909,14.3159,0
10.5909,14.3159,7
10.5909,14.3159,2
10.5909,14.3159,1
10.5909,14.3159,0
10.5909,14.3159,0
10.5909,14.3159,1
10.5909,14.3159,2
10.5909,14.3159,7
10.5909,14.3159,0
10.5909,14.3159,0
10.5917,29.9861,0
10.6035,43.4336,0
10.6129,12.1946,5
10.6129,12.1946,5
10.6151,47.297,0
10.6218,47.3681,2
10.6218,47.3681,1
10.6218,47.3681,1
10.6218,47.3681,0
10.6218,47.3681,8
10.6218,47.3681,0
10.6218,47.3681,0
10.6218,47.3681,0
10.6218,47.3681,1
10.6218,47.3681,0
10.6218,47.3681,0
10.6218,47.3681,0
10.6218,47.3681,0
10.6218,47.3681,0
10.6218,47.3681,0
10.6218,47.3681,0
10.6218,47.3681,0
10.6218,47.3681,1
10.6218,47.3681,0
10.6218,47.3681,0
10.6218,47.3681,0
10.6218,47.3681,0
10.6227,43.0706,0
10.6227,43.0706,0
10.6261,29.9436,0
10.6333,-4.7667,0
10.6333,-4.7667,0
10.6333,-4.7667,0
10.6344,30.3908,0
10.6345,12.0136,6
10.647,12.911,2
10.647,12.911,0
10.65,49.75,1
10.65,49.75,0
10.65,49.75,1
10.6825,43.9432,0
10.6825,43.9432,0
10.6825,43.9432,0
10.6825,43.9432,0
10.7,37.067,0
10.7,37.2667,0
10.7134,48.3325,0
10.7134,48.3325,0
10.7134,48.3325,0
10.7167,30.4,0
10.7167,33.4822,0
10.7167,33.4822,0
10.7239,11.6897,6
10.7239,11.6897,5
10.7268,24.6127,5
10.727,12.7784,39
10.7357,13.1307,10
10.7484,47.9211,0
10.7564,47.5857,0
10.7682,13.1429,2
10.7682,13.1429,5
10.7692,25.0675,0
10.7844,34.8125,1
10.7844,34.8125,3
10.7875,13.4512,0
10.7875,13.4512,3
10.7889,7.7749,4
10.79,32.45,11
10.7991,8.1538,1
10.8125,30.4533,17
10.8144,25.1743,4
10.8155,13.4195,24
10.8167,27.7333,0
10.8322,33.6619,0
10.8333,13.15,2
10.8333,30.8667,8
10.838,29.3179,0
10.838,29.3179,23
10.838,29.3179,1
10.8421,30.517,33
10.8421,30.517,0
10.8522,13.2819,0
10.8526,13.1212,22
10.8583,12.2005,5
10.8583,12.2005,10
10.8583,12.2005,2
10.8606,30.9811,10
10.8606,30.9811,19
10.8614,30.0328,0
10.8614,30.0328,0
10.8614,30.0328,1
10.8614,30.0328,0
10.8614,30.0328,0
10.8614,30.0328,0
10.8614,30.0328,0
10.8614,30.0328,10
10.8614,30.0328,0
10.8614,30.0328,0
10.8614,30.0328,0
10.8614,30.0328,2
10.8614,30.0328,10
10.8614,30.0328,0
10.8614,30.0328,1
10.8635,13.5189,0
10.8635,14.1496,2
10.8658,12.847,0
10.8658,12.847,2
10.8658,12.847,0
10.8658,12.847,8
10.8658,12.847,14
10.8658,12.847,1
10.88,50.4,7
10.88,50.4,0
10.883,11.767,2
10.8858,29.6,0
10.8864,13.63,59
10.8864,13.63,7
10.8864,13.63,1
10.8864,13.63,7
10.8933,30.0322,0
10.8933,30.0322,0
10.8933,30.0322,10
10.8933,30.0322,0
10.8937,13.6229,0
10.8951,24.9026,20
10.9023,13.0551,8
10.9036,29.9033,0
10.9045,24.9248,5
10.9045,24.9248,0
10.9048,12.0886,0
10.9048,12.0886,3
10.908,29.7083,0
10.9128,30.9956,0
10.9175,13.9899,0
10.9175,13.9899,13
10.9176,49.2525,0
10.925,13.0225,11
10.9267,30.0832,0
10.9267,30.0832,2
10.9267,30.0832,1
10.9267,30.0832,2
10.9333,29.7167,0
10.937,13.7176,7
10.9493,29.4003,10
10.9493,29.4003,1
10.9493,29.4003,14
10.9532,49.1327,0
10.96,23.0921,1
10.9638,13.9065,1
10.9638,13.9065,1
10.9691,48.3567,0
10.9703,30.0196,0
10.9703,30.0196,0
10.9703,30.0196,0
10.9703,30.0196,0
10.9703,30.0196,90
10.9781,14.2417,19
10.9791,49.1676,3
10.9791,49.1676,1
10.9894,13.8673,3
10.99,32.5833,0
10.9901,49.0568,0
10.9901,49.0568,0
10.9901,49.0568,1
10.9901,49.0568,1
10.9901,49.0568,0
10.9901,49.0568,0
10.9901,49.0568,0
10.9901,49.0568,10
10.9901,49.0568,0
10.9901,49.0568,2
10.9901,49.0568,2
10.9901,49.0568,0
10.9901,49.0568,0
10.9901,49.0568,1
10.9901,49.0568,0
11.0024,13.832,1
11.0034,13.9386,8
11.0034,13.9386,5
11.004,47.1104,0
11.0097,30.0122,0
11.0097,30.0122,0
11.0097,30.0122,0
11.0097,30.0122,0
11.0097,30.0122,0
11.0097,30.0122,16
11.0097,30.0122,0
11.0097,30.0122,0
11.0097,30.0122,3
11.0097,30.0122,10
11.0097,30.0122,51
11.0097,30.0122,0
11.0097,30.0122,13
11.0097,30.0122,10
11.0097,30.0122,0
11.0097,30.0122,2
11.0142,29.7294,0
11.0142,29.7294,0
11.0142,29.7294,0
11.0142,29.7294,5
11.0142,29.7294,2
11.0142,29.7294,0
11.0142,29.7294,0
11.0142,29.7294,0
11.0142,29.7294,0
11.0142,29.7294,0
11.0142,29.7294,0
11.0142,29.7294,12
11.0142,29.7294,1
11.0142,29.7294,3
11.0142,29.7294,0
11.0142,29.7294,0
11.0162,8.9024,0
11.0169,24.3331,0
11.0169,24.3331,5
11.0169,24.3331,0
11.0169,24.3331,1
11.0261,13.585,0
11.0274,48.7,2
11.0314,-1.6281,3
11.0333,12.2667,12
11.0333,28.9071,0
11.0348,28.4167,0
11.0348,28.4167,7
11.0353,27.7525,0
11.0353,27.7525,0
11.0368,49.1876,0
11.0368,49.1876,0
11.0395,30.6279,0
11.0444,30.6119,0
11.0444,30.6119,0
11.0444,30.6119,0
11.0485,14.1476,3
